time,Hs,Y,Y_detrend
14-Jan-2012,1.66,NaN,NaN
15-Jan-2012,1.34,NaN,NaN
16-Jan-2012,3.32,NaN,NaN
17-Jan-2012,2.13,NaN,NaN
18-Jan-2012,1.2,NaN,NaN
19-Jan-2012,0.96,NaN,NaN
20-Jan-2012,2.3,-61.88,0.79
21-Jan-2012,3.01,NaN,NaN
22-Jan-2012,4.16,NaN,NaN
23-Jan-2012,3.74,NaN,NaN
24-Jan-2012,3.08,NaN,NaN
25-Jan-2012,2.54,NaN,NaN
26-Jan-2012,3.27,NaN,NaN
27-Jan-2012,2.93,NaN,NaN
28-Jan-2012,2.18,NaN,NaN
29-Jan-2012,1.58,NaN,NaN
30-Jan-2012,0.84,NaN,NaN
31-Jan-2012,1.59,NaN,NaN
01-Feb-2012,1.7,NaN,NaN
02-Feb-2012,1.98,NaN,NaN
03-Feb-2012,1.89,NaN,NaN
04-Feb-2012,1.32,NaN,NaN
05-Feb-2012,2.45,NaN,NaN
06-Feb-2012,1.68,NaN,NaN
07-Feb-2012,1.48,NaN,NaN
08-Feb-2012,2.53,NaN,NaN
09-Feb-2012,3.23,-73.03,-10.14
10-Feb-2012,2.65,NaN,NaN
11-Feb-2012,2.51,NaN,NaN
12-Feb-2012,2.64,NaN,NaN
13-Feb-2012,3.21,NaN,NaN
14-Feb-2012,4.02,NaN,NaN
15-Feb-2012,3.1,NaN,NaN
16-Feb-2012,2.58,NaN,NaN
17-Feb-2012,1.72,-71.63,-8.65
18-Feb-2012,1.63,NaN,NaN
19-Feb-2012,3.77,NaN,NaN
20-Feb-2012,2.48,NaN,NaN
21-Feb-2012,1.74,NaN,NaN
22-Feb-2012,1.99,NaN,NaN
23-Feb-2012,2.99,NaN,NaN
24-Feb-2012,2.91,NaN,NaN
25-Feb-2012,1.99,-68.62,-5.55
26-Feb-2012,3.71,NaN,NaN
27-Feb-2012,2.53,NaN,NaN
28-Feb-2012,3.4,NaN,NaN
29-Feb-2012,1.73,NaN,NaN
01-Mar-2012,3.49,NaN,NaN
02-Mar-2012,3.55,NaN,NaN
03-Mar-2012,2.02,NaN,NaN
04-Mar-2012,1.33,NaN,NaN
05-Mar-2012,1.58,-66.3,-3.14
06-Mar-2012,2.03,NaN,NaN
07-Mar-2012,3.46,NaN,NaN
08-Mar-2012,2.23,NaN,NaN
09-Mar-2012,1.38,NaN,NaN
10-Mar-2012,0.77,NaN,NaN
11-Mar-2012,1.72,NaN,NaN
12-Mar-2012,2.18,NaN,NaN
13-Mar-2012,2.2,NaN,NaN
14-Mar-2012,3.46,NaN,NaN
15-Mar-2012,2.18,NaN,NaN
16-Mar-2012,1.53,NaN,NaN
17-Mar-2012,2.93,NaN,NaN
18-Mar-2012,3.12,NaN,NaN
19-Mar-2012,3.48,NaN,NaN
20-Mar-2012,1.98,-65.93,-2.61
21-Mar-2012,1.51,NaN,NaN
22-Mar-2012,2.65,NaN,NaN
23-Mar-2012,2.4,NaN,NaN
24-Mar-2012,1.41,NaN,NaN
25-Mar-2012,2.64,NaN,NaN
26-Mar-2012,2.22,NaN,NaN
27-Mar-2012,1.55,NaN,NaN
28-Mar-2012,3.62,NaN,NaN
29-Mar-2012,3.66,NaN,NaN
30-Mar-2012,2.6,NaN,NaN
31-Mar-2012,2.94,NaN,NaN
01-Apr-2012,3.12,NaN,NaN
02-Apr-2012,4.64,NaN,NaN
03-Apr-2012,2.93,NaN,NaN
04-Apr-2012,2.74,NaN,NaN
05-Apr-2012,2.26,NaN,NaN
06-Apr-2012,2.37,NaN,NaN
07-Apr-2012,1.77,NaN,NaN
08-Apr-2012,0.71,NaN,NaN
09-Apr-2012,2.04,NaN,NaN
10-Apr-2012,1.88,NaN,NaN
11-Apr-2012,1.73,NaN,NaN
12-Apr-2012,1.45,NaN,NaN
13-Apr-2012,2.12,NaN,NaN
14-Apr-2012,3.67,NaN,NaN
15-Apr-2012,3.2,NaN,NaN
16-Apr-2012,1.64,NaN,NaN
17-Apr-2012,1.2,NaN,NaN
18-Apr-2012,2.22,NaN,NaN
19-Apr-2012,1.83,NaN,NaN
20-Apr-2012,1.63,NaN,NaN
21-Apr-2012,1.71,NaN,NaN
22-Apr-2012,1.86,-67.62,-3.93
23-Apr-2012,1.36,NaN,NaN
24-Apr-2012,1.52,NaN,NaN
25-Apr-2012,1.1,-60.72,3
26-Apr-2012,0.98,NaN,NaN
27-Apr-2012,1.63,NaN,NaN
28-Apr-2012,2.61,NaN,NaN
29-Apr-2012,2.4,NaN,NaN
30-Apr-2012,2.7,NaN,NaN
01-May-2012,2,NaN,NaN
02-May-2012,3.43,NaN,NaN
03-May-2012,1.78,NaN,NaN
04-May-2012,1.32,NaN,NaN
05-May-2012,2.86,NaN,NaN
06-May-2012,2.43,NaN,NaN
07-May-2012,1.74,NaN,NaN
08-May-2012,1.55,-70.23,-6.37
09-May-2012,1.84,NaN,NaN
10-May-2012,2.89,NaN,NaN
11-May-2012,2.87,NaN,NaN
12-May-2012,1.86,NaN,NaN
13-May-2012,0.99,NaN,NaN
14-May-2012,1.06,NaN,NaN
15-May-2012,0.87,NaN,NaN
16-May-2012,1.09,NaN,NaN
17-May-2012,1.1,NaN,NaN
18-May-2012,2.69,NaN,NaN
19-May-2012,1.92,NaN,NaN
20-May-2012,1.58,NaN,NaN
21-May-2012,1.11,NaN,NaN
22-May-2012,0.63,NaN,NaN
23-May-2012,1.62,NaN,NaN
24-May-2012,3.3,-68.77,-4.74
25-May-2012,3.29,NaN,NaN
26-May-2012,2.83,NaN,NaN
27-May-2012,2.01,NaN,NaN
28-May-2012,1.08,NaN,NaN
29-May-2012,1.01,NaN,NaN
30-May-2012,1.7,NaN,NaN
31-May-2012,1.95,NaN,NaN
01-Jun-2012,1.61,NaN,NaN
02-Jun-2012,2.34,NaN,NaN
03-Jun-2012,2.19,NaN,NaN
04-Jun-2012,1.4,NaN,NaN
05-Jun-2012,2.09,NaN,NaN
06-Jun-2012,1.96,NaN,NaN
07-Jun-2012,2.17,NaN,NaN
08-Jun-2012,1.11,-66.47,-2.27
09-Jun-2012,3.03,NaN,NaN
10-Jun-2012,2.86,NaN,NaN
11-Jun-2012,2.24,NaN,NaN
12-Jun-2012,2.09,NaN,NaN
13-Jun-2012,2.27,NaN,NaN
14-Jun-2012,3.04,NaN,NaN
15-Jun-2012,3.6,NaN,NaN
16-Jun-2012,2.47,NaN,NaN
17-Jun-2012,1.42,NaN,NaN
18-Jun-2012,1.27,NaN,NaN
19-Jun-2012,2.15,NaN,NaN
20-Jun-2012,2.15,NaN,NaN
21-Jun-2012,2.05,NaN,NaN
22-Jun-2012,1.45,NaN,NaN
23-Jun-2012,0.86,NaN,NaN
24-Jun-2012,0.97,NaN,NaN
25-Jun-2012,1.42,NaN,NaN
26-Jun-2012,1.25,NaN,NaN
27-Jun-2012,1.46,NaN,NaN
28-Jun-2012,1.22,NaN,NaN
29-Jun-2012,0.88,NaN,NaN
30-Jun-2012,0.79,NaN,NaN
01-Jul-2012,0.88,NaN,NaN
02-Jul-2012,0.96,NaN,NaN
03-Jul-2012,2.38,NaN,NaN
04-Jul-2012,1.84,NaN,NaN
05-Jul-2012,1.91,NaN,NaN
06-Jul-2012,1.49,-79.13,-14.62
07-Jul-2012,1.47,NaN,NaN
08-Jul-2012,1.69,NaN,NaN
09-Jul-2012,1.09,NaN,NaN
10-Jul-2012,1.35,NaN,NaN
11-Jul-2012,1.75,NaN,NaN
12-Jul-2012,1.62,NaN,NaN
13-Jul-2012,2.18,NaN,NaN
14-Jul-2012,1.44,NaN,NaN
15-Jul-2012,1.15,NaN,NaN
16-Jul-2012,1.58,NaN,NaN
17-Jul-2012,1.29,NaN,NaN
18-Jul-2012,0.94,NaN,NaN
19-Jul-2012,1.16,NaN,NaN
20-Jul-2012,1.06,NaN,NaN
21-Jul-2012,1.26,NaN,NaN
22-Jul-2012,1.72,NaN,NaN
23-Jul-2012,2.08,NaN,NaN
24-Jul-2012,1.62,NaN,NaN
25-Jul-2012,1.56,NaN,NaN
26-Jul-2012,0.92,NaN,NaN
27-Jul-2012,0.89,NaN,NaN
28-Jul-2012,0.95,NaN,NaN
29-Jul-2012,2.03,NaN,NaN
30-Jul-2012,1.74,NaN,NaN
31-Jul-2012,1.39,NaN,NaN
01-Aug-2012,1.44,NaN,NaN
02-Aug-2012,1.73,NaN,NaN
03-Aug-2012,1.51,-65.42,-0.6
04-Aug-2012,1.09,NaN,NaN
05-Aug-2012,0.88,NaN,NaN
06-Aug-2012,0.75,NaN,NaN
07-Aug-2012,0.96,NaN,NaN
08-Aug-2012,1.17,NaN,NaN
09-Aug-2012,1.59,NaN,NaN
10-Aug-2012,2.32,NaN,NaN
11-Aug-2012,2.48,NaN,NaN
12-Aug-2012,1.68,NaN,NaN
13-Aug-2012,1.04,NaN,NaN
14-Aug-2012,1.49,NaN,NaN
15-Aug-2012,1.07,NaN,NaN
16-Aug-2012,1.27,NaN,NaN
17-Aug-2012,1.06,NaN,NaN
18-Aug-2012,0.97,NaN,NaN
19-Aug-2012,1.26,NaN,NaN
20-Aug-2012,1.21,NaN,NaN
21-Aug-2012,1.12,NaN,NaN
22-Aug-2012,1.56,NaN,NaN
23-Aug-2012,1.22,NaN,NaN
24-Aug-2012,1.51,NaN,NaN
25-Aug-2012,1.45,NaN,NaN
26-Aug-2012,1.2,NaN,NaN
27-Aug-2012,0.88,NaN,NaN
28-Aug-2012,0.86,NaN,NaN
29-Aug-2012,1.47,NaN,NaN
30-Aug-2012,1.55,NaN,NaN
31-Aug-2012,1.6,NaN,NaN
01-Sep-2012,1.38,NaN,NaN
02-Sep-2012,1.24,NaN,NaN
03-Sep-2012,1.58,NaN,NaN
04-Sep-2012,1.4,NaN,NaN
05-Sep-2012,1.29,NaN,NaN
06-Sep-2012,1.14,NaN,NaN
07-Sep-2012,0.98,NaN,NaN
08-Sep-2012,1.12,NaN,NaN
09-Sep-2012,1.53,NaN,NaN
10-Sep-2012,1.32,NaN,NaN
11-Sep-2012,1.33,NaN,NaN
12-Sep-2012,1.8,NaN,NaN
13-Sep-2012,1.47,NaN,NaN
14-Sep-2012,1.08,NaN,NaN
15-Sep-2012,0.82,NaN,NaN
16-Sep-2012,1.08,NaN,NaN
17-Sep-2012,0.98,-60.45,4.86
18-Sep-2012,1,NaN,NaN
19-Sep-2012,0.72,NaN,NaN
20-Sep-2012,1.05,NaN,NaN
21-Sep-2012,1.55,NaN,NaN
22-Sep-2012,1.47,NaN,NaN
23-Sep-2012,1.41,NaN,NaN
24-Sep-2012,1.55,NaN,NaN
25-Sep-2012,2.58,NaN,NaN
26-Sep-2012,2.17,NaN,NaN
27-Sep-2012,2.09,NaN,NaN
28-Sep-2012,1.38,NaN,NaN
29-Sep-2012,1.01,NaN,NaN
30-Sep-2012,1.66,NaN,NaN
01-Oct-2012,1.93,NaN,NaN
02-Oct-2012,1.27,NaN,NaN
03-Oct-2012,1.42,NaN,NaN
04-Oct-2012,1.39,NaN,NaN
05-Oct-2012,1.18,NaN,NaN
06-Oct-2012,0.98,NaN,NaN
07-Oct-2012,0.95,NaN,NaN
08-Oct-2012,1.09,NaN,NaN
09-Oct-2012,1,NaN,NaN
10-Oct-2012,0.8,NaN,NaN
11-Oct-2012,1.47,NaN,NaN
12-Oct-2012,1.41,NaN,NaN
13-Oct-2012,1.21,NaN,NaN
14-Oct-2012,1.19,NaN,NaN
15-Oct-2012,1.14,-62.92,2.7
16-Oct-2012,1.88,NaN,NaN
17-Oct-2012,1.9,NaN,NaN
18-Oct-2012,2.06,NaN,NaN
19-Oct-2012,1.64,NaN,NaN
20-Oct-2012,1.12,NaN,NaN
21-Oct-2012,2.26,NaN,NaN
22-Oct-2012,1.57,NaN,NaN
23-Oct-2012,1.7,NaN,NaN
24-Oct-2012,1.88,NaN,NaN
25-Oct-2012,1.39,NaN,NaN
26-Oct-2012,1.06,NaN,NaN
27-Oct-2012,1.31,NaN,NaN
28-Oct-2012,1.31,NaN,NaN
29-Oct-2012,1.45,NaN,NaN
30-Oct-2012,1.68,NaN,NaN
31-Oct-2012,1.33,NaN,NaN
01-Nov-2012,2.16,NaN,NaN
02-Nov-2012,1.8,NaN,NaN
03-Nov-2012,1.18,NaN,NaN
04-Nov-2012,1.28,NaN,NaN
05-Nov-2012,2.25,NaN,NaN
06-Nov-2012,1.72,NaN,NaN
07-Nov-2012,2.01,NaN,NaN
08-Nov-2012,1.74,NaN,NaN
09-Nov-2012,1.41,NaN,NaN
10-Nov-2012,2.71,NaN,NaN
11-Nov-2012,1.81,NaN,NaN
12-Nov-2012,0.98,NaN,NaN
13-Nov-2012,0.82,-66.14,-0.21
14-Nov-2012,1.17,NaN,NaN
15-Nov-2012,1.1,NaN,NaN
16-Nov-2012,0.85,NaN,NaN
17-Nov-2012,1.74,NaN,NaN
18-Nov-2012,1.87,NaN,NaN
19-Nov-2012,2.93,NaN,NaN
20-Nov-2012,2.05,NaN,NaN
21-Nov-2012,2.36,NaN,NaN
22-Nov-2012,2.95,NaN,NaN
23-Nov-2012,2.25,NaN,NaN
24-Nov-2012,1.09,NaN,NaN
25-Nov-2012,1.99,NaN,NaN
26-Nov-2012,1.92,NaN,NaN
27-Nov-2012,1.33,NaN,NaN
28-Nov-2012,1.16,NaN,NaN
29-Nov-2012,2.78,NaN,NaN
30-Nov-2012,3.74,NaN,NaN
01-Dec-2012,3.47,NaN,NaN
02-Dec-2012,2.77,NaN,NaN
03-Dec-2012,2.06,NaN,NaN
04-Dec-2012,1.36,NaN,NaN
05-Dec-2012,0.66,NaN,NaN
06-Dec-2012,0.01,NaN,NaN
07-Dec-2012,0.01,NaN,NaN
08-Dec-2012,0.01,NaN,NaN
09-Dec-2012,0,NaN,NaN
10-Dec-2012,0.21,NaN,NaN
11-Dec-2012,0.88,NaN,NaN
12-Dec-2012,1.45,-71.39,-5.14
13-Dec-2012,2.5,NaN,NaN
14-Dec-2012,2.55,NaN,NaN
15-Dec-2012,1.59,NaN,NaN
16-Dec-2012,1.3,NaN,NaN
17-Dec-2012,1.94,NaN,NaN
18-Dec-2012,3.09,NaN,NaN
19-Dec-2012,3.46,NaN,NaN
20-Dec-2012,1.99,NaN,NaN
21-Dec-2012,4.07,NaN,NaN
22-Dec-2012,4.37,NaN,NaN
23-Dec-2012,3.19,NaN,NaN
24-Dec-2012,3.82,NaN,NaN
25-Dec-2012,2.03,NaN,NaN
26-Dec-2012,2.28,NaN,NaN
27-Dec-2012,4.45,NaN,NaN
28-Dec-2012,2.41,NaN,NaN
29-Dec-2012,2.37,NaN,NaN
30-Dec-2012,2.96,NaN,NaN
31-Dec-2012,2.29,NaN,NaN
01-Jan-2013,2.07,NaN,NaN
02-Jan-2013,2.09,NaN,NaN
03-Jan-2013,1.68,-78.83,-12.34
04-Jan-2013,2.77,NaN,NaN
05-Jan-2013,2.3,NaN,NaN
06-Jan-2013,1.79,NaN,NaN
07-Jan-2013,3.57,NaN,NaN
08-Jan-2013,2.65,NaN,NaN
09-Jan-2013,2.6,NaN,NaN
10-Jan-2013,2.7,NaN,NaN
11-Jan-2013,3.7,NaN,NaN
12-Jan-2013,3.02,NaN,NaN
13-Jan-2013,1.87,NaN,NaN
14-Jan-2013,2.29,NaN,NaN
15-Jan-2013,1.54,NaN,NaN
16-Jan-2013,0.98,NaN,NaN
17-Jan-2013,0.86,NaN,NaN
18-Jan-2013,0.9,NaN,NaN
19-Jan-2013,0.73,NaN,NaN
20-Jan-2013,2.67,NaN,NaN
21-Jan-2013,1.76,NaN,NaN
22-Jan-2013,1.43,NaN,NaN
23-Jan-2013,1.35,NaN,NaN
24-Jan-2013,2.49,NaN,NaN
25-Jan-2013,2.86,NaN,NaN
26-Jan-2013,2.52,-90.69,-23.94
27-Jan-2013,2.62,NaN,NaN
28-Jan-2013,3.68,NaN,NaN
29-Jan-2013,2.91,NaN,NaN
30-Jan-2013,2.72,NaN,NaN
31-Jan-2013,1.95,NaN,NaN
01-Feb-2013,1.52,NaN,NaN
02-Feb-2013,1.01,NaN,NaN
03-Feb-2013,1.76,NaN,NaN
04-Feb-2013,2.62,NaN,NaN
05-Feb-2013,2.05,NaN,NaN
06-Feb-2013,1.51,-72.76,-5.89
07-Feb-2013,3.01,NaN,NaN
08-Feb-2013,2.32,NaN,NaN
09-Feb-2013,3.67,NaN,NaN
10-Feb-2013,2.48,NaN,NaN
11-Feb-2013,2.36,NaN,NaN
12-Feb-2013,2.61,NaN,NaN
13-Feb-2013,2.34,NaN,NaN
14-Feb-2013,2.13,NaN,NaN
15-Feb-2013,2.13,NaN,NaN
16-Feb-2013,1.37,NaN,NaN
17-Feb-2013,1.9,NaN,NaN
18-Feb-2013,2.59,NaN,NaN
19-Feb-2013,1.99,NaN,NaN
20-Feb-2013,2.72,NaN,NaN
21-Feb-2013,3.84,NaN,NaN
22-Feb-2013,2.43,NaN,NaN
23-Feb-2013,2.35,NaN,NaN
24-Feb-2013,3.41,NaN,NaN
25-Feb-2013,2.73,NaN,NaN
26-Feb-2013,2.04,NaN,NaN
27-Feb-2013,3.39,NaN,NaN
28-Feb-2013,2.03,NaN,NaN
01-Mar-2013,2.56,NaN,NaN
02-Mar-2013,1.98,NaN,NaN
03-Mar-2013,2.46,NaN,NaN
04-Mar-2013,2.21,NaN,NaN
05-Mar-2013,1.65,NaN,NaN
06-Mar-2013,2.76,NaN,NaN
07-Mar-2013,2.87,NaN,NaN
08-Mar-2013,1.89,NaN,NaN
09-Mar-2013,3.28,NaN,NaN
10-Mar-2013,1.75,NaN,NaN
11-Mar-2013,2.38,NaN,NaN
12-Mar-2013,1.57,NaN,NaN
13-Mar-2013,1.35,-82.38,-15.13
14-Mar-2013,1.15,NaN,NaN
15-Mar-2013,1.22,NaN,NaN
16-Mar-2013,1.88,NaN,NaN
17-Mar-2013,2.47,NaN,NaN
18-Mar-2013,1.81,NaN,NaN
19-Mar-2013,1.35,NaN,NaN
20-Mar-2013,0.84,NaN,NaN
21-Mar-2013,1.24,NaN,NaN
22-Mar-2013,3.16,NaN,NaN
23-Mar-2013,2.56,NaN,NaN
24-Mar-2013,1.99,-98.48,-31.12
25-Mar-2013,1.82,NaN,NaN
26-Mar-2013,1.09,NaN,NaN
27-Mar-2013,1.19,NaN,NaN
28-Mar-2013,1.34,NaN,NaN
29-Mar-2013,1.35,NaN,NaN
30-Mar-2013,0.98,NaN,NaN
31-Mar-2013,1.12,NaN,NaN
01-Apr-2013,1.68,NaN,NaN
02-Apr-2013,1.41,NaN,NaN
03-Apr-2013,1.33,NaN,NaN
04-Apr-2013,0.89,NaN,NaN
05-Apr-2013,1.53,-83.94,-16.44
06-Apr-2013,1.51,NaN,NaN
07-Apr-2013,1.6,NaN,NaN
08-Apr-2013,2.14,NaN,NaN
09-Apr-2013,3.87,-96.68,-29.14
10-Apr-2013,2.32,-87.52,-19.97
11-Apr-2013,2.46,NaN,NaN
12-Apr-2013,3.66,NaN,NaN
13-Apr-2013,2.43,NaN,NaN
14-Apr-2013,4.03,NaN,NaN
15-Apr-2013,2.31,NaN,NaN
16-Apr-2013,2.89,-75.41,-7.8
17-Apr-2013,2.7,-98.48,-30.85
18-Apr-2013,1.62,NaN,NaN
19-Apr-2013,1.59,NaN,NaN
20-Apr-2013,1.65,NaN,NaN
21-Apr-2013,1.72,NaN,NaN
22-Apr-2013,1.89,NaN,NaN
23-Apr-2013,1.39,NaN,NaN
24-Apr-2013,1.06,NaN,NaN
25-Apr-2013,1.32,NaN,NaN
26-Apr-2013,0.85,NaN,NaN
27-Apr-2013,0.87,NaN,NaN
28-Apr-2013,1.21,NaN,NaN
29-Apr-2013,1.49,NaN,NaN
30-Apr-2013,3.04,NaN,NaN
01-May-2013,2.92,NaN,NaN
02-May-2013,1.64,-89.69,-21.9
03-May-2013,1.24,NaN,NaN
04-May-2013,1.17,NaN,NaN
05-May-2013,1.17,NaN,NaN
06-May-2013,2.1,NaN,NaN
07-May-2013,1.08,NaN,NaN
08-May-2013,0.77,NaN,NaN
09-May-2013,0.75,NaN,NaN
10-May-2013,0.97,NaN,NaN
11-May-2013,1.27,NaN,NaN
12-May-2013,0.67,NaN,NaN
13-May-2013,1.13,NaN,NaN
14-May-2013,1.95,NaN,NaN
15-May-2013,2.91,NaN,NaN
16-May-2013,2.14,NaN,NaN
17-May-2013,1.34,NaN,NaN
18-May-2013,1.4,NaN,NaN
19-May-2013,2.04,NaN,NaN
20-May-2013,2.2,NaN,NaN
21-May-2013,1.73,NaN,NaN
22-May-2013,3.02,NaN,NaN
23-May-2013,2.52,NaN,NaN
24-May-2013,2.2,NaN,NaN
25-May-2013,2.31,NaN,NaN
26-May-2013,2.05,NaN,NaN
27-May-2013,1.02,NaN,NaN
28-May-2013,1.06,NaN,NaN
29-May-2013,1.78,-89.1,-21.01
30-May-2013,1.77,NaN,NaN
31-May-2013,2.98,NaN,NaN
01-Jun-2013,2.79,NaN,NaN
02-Jun-2013,2.93,NaN,NaN
03-Jun-2013,2.64,NaN,NaN
04-Jun-2013,2.32,-96.36,-28.21
05-Jun-2013,1,NaN,NaN
06-Jun-2013,0.9,NaN,NaN
07-Jun-2013,1.49,NaN,NaN
08-Jun-2013,1.89,NaN,NaN
09-Jun-2013,1.92,NaN,NaN
10-Jun-2013,1.76,NaN,NaN
11-Jun-2013,1.58,NaN,NaN
12-Jun-2013,1.95,NaN,NaN
13-Jun-2013,3.76,NaN,NaN
14-Jun-2013,2.53,NaN,NaN
15-Jun-2013,1.78,NaN,NaN
16-Jun-2013,1.57,NaN,NaN
17-Jun-2013,1.41,NaN,NaN
18-Jun-2013,0.72,NaN,NaN
19-Jun-2013,1.01,NaN,NaN
20-Jun-2013,1.68,-75.54,-7.21
21-Jun-2013,1.54,NaN,NaN
22-Jun-2013,1.97,NaN,NaN
23-Jun-2013,1.91,NaN,NaN
24-Jun-2013,0.79,NaN,NaN
25-Jun-2013,1.07,NaN,NaN
26-Jun-2013,1.07,NaN,NaN
27-Jun-2013,1.22,-81.79,-13.39
28-Jun-2013,1.69,NaN,NaN
29-Jun-2013,1.6,NaN,NaN
30-Jun-2013,1.49,NaN,NaN
01-Jul-2013,1.51,NaN,NaN
02-Jul-2013,1.34,NaN,NaN
03-Jul-2013,1.39,NaN,NaN
04-Jul-2013,1.25,NaN,NaN
05-Jul-2013,2.09,NaN,NaN
06-Jul-2013,2.44,NaN,NaN
07-Jul-2013,1.68,NaN,NaN
08-Jul-2013,1.29,NaN,NaN
09-Jul-2013,1.08,NaN,NaN
10-Jul-2013,0.92,NaN,NaN
11-Jul-2013,0.92,NaN,NaN
12-Jul-2013,1.31,NaN,NaN
13-Jul-2013,1.22,NaN,NaN
14-Jul-2013,1.35,NaN,NaN
15-Jul-2013,1.38,NaN,NaN
16-Jul-2013,1.35,NaN,NaN
17-Jul-2013,0.85,NaN,NaN
18-Jul-2013,0.87,NaN,NaN
19-Jul-2013,1.34,NaN,NaN
20-Jul-2013,1.73,NaN,NaN
21-Jul-2013,1.9,NaN,NaN
22-Jul-2013,1.21,-70.23,-1.55
23-Jul-2013,1.13,NaN,NaN
24-Jul-2013,0.91,NaN,NaN
25-Jul-2013,0.9,NaN,NaN
26-Jul-2013,0.83,NaN,NaN
27-Jul-2013,0.94,NaN,NaN
28-Jul-2013,1.06,NaN,NaN
29-Jul-2013,1.59,NaN,NaN
30-Jul-2013,1.21,NaN,NaN
31-Jul-2013,1.17,NaN,NaN
01-Aug-2013,1.5,NaN,NaN
02-Aug-2013,1.35,NaN,NaN
03-Aug-2013,1.64,NaN,NaN
04-Aug-2013,1.37,NaN,NaN
05-Aug-2013,1.05,NaN,NaN
06-Aug-2013,0.9,NaN,NaN
07-Aug-2013,0.68,NaN,NaN
08-Aug-2013,0.65,NaN,NaN
09-Aug-2013,0.66,NaN,NaN
10-Aug-2013,0.98,NaN,NaN
11-Aug-2013,0.97,NaN,NaN
12-Aug-2013,1.1,NaN,NaN
13-Aug-2013,0.81,NaN,NaN
14-Aug-2013,1.09,-44.04,24.89
15-Aug-2013,0.78,NaN,NaN
16-Aug-2013,0.88,NaN,NaN
17-Aug-2013,0.93,NaN,NaN
18-Aug-2013,1.61,NaN,NaN
19-Aug-2013,1.75,NaN,NaN
20-Aug-2013,1.52,NaN,NaN
21-Aug-2013,1.23,NaN,NaN
22-Aug-2013,1.18,NaN,NaN
23-Aug-2013,0.94,-60.08,8.95
24-Aug-2013,1.23,NaN,NaN
25-Aug-2013,0.66,NaN,NaN
26-Aug-2013,0.58,NaN,NaN
27-Aug-2013,0.8,NaN,NaN
28-Aug-2013,0.79,NaN,NaN
29-Aug-2013,0.71,NaN,NaN
30-Aug-2013,0.78,NaN,NaN
31-Aug-2013,1.42,NaN,NaN
01-Sep-2013,1.17,NaN,NaN
02-Sep-2013,0.84,NaN,NaN
03-Sep-2013,1.19,NaN,NaN
04-Sep-2013,1.3,NaN,NaN
05-Sep-2013,0.99,NaN,NaN
06-Sep-2013,1.09,NaN,NaN
07-Sep-2013,1.45,-45.64,23.56
08-Sep-2013,1.7,-52.25,16.96
09-Sep-2013,1.31,NaN,NaN
10-Sep-2013,1.12,NaN,NaN
11-Sep-2013,1.34,NaN,NaN
12-Sep-2013,0.82,NaN,NaN
13-Sep-2013,1.55,NaN,NaN
14-Sep-2013,1.62,NaN,NaN
15-Sep-2013,1.19,NaN,NaN
16-Sep-2013,0.92,-48.12,21.18
17-Sep-2013,1.51,NaN,NaN
18-Sep-2013,2.61,NaN,NaN
19-Sep-2013,1.72,NaN,NaN
20-Sep-2013,1.26,-60.17,9.17
21-Sep-2013,1.5,NaN,NaN
22-Sep-2013,1.67,NaN,NaN
23-Sep-2013,1.54,NaN,NaN
24-Sep-2013,1.71,-55.05,14.33
25-Sep-2013,2.27,NaN,NaN
26-Sep-2013,2.11,NaN,NaN
27-Sep-2013,2.42,NaN,NaN
28-Sep-2013,1.42,NaN,NaN
29-Sep-2013,0.91,NaN,NaN
30-Sep-2013,1.76,NaN,NaN
01-Oct-2013,2.56,NaN,NaN
02-Oct-2013,2.83,NaN,NaN
03-Oct-2013,3.23,NaN,NaN
04-Oct-2013,2.5,NaN,NaN
05-Oct-2013,1.33,NaN,NaN
06-Oct-2013,0.95,NaN,NaN
07-Oct-2013,1.11,NaN,NaN
08-Oct-2013,1.41,NaN,NaN
09-Oct-2013,3.25,NaN,NaN
10-Oct-2013,2.54,-69.13,0.42
11-Oct-2013,1.73,NaN,NaN
12-Oct-2013,1.2,NaN,NaN
13-Oct-2013,1.82,NaN,NaN
14-Oct-2013,1.45,NaN,NaN
15-Oct-2013,1.25,NaN,NaN
16-Oct-2013,1.19,NaN,NaN
17-Oct-2013,1.12,-54.68,14.95
18-Oct-2013,0.93,NaN,NaN
19-Oct-2013,0.91,NaN,NaN
20-Oct-2013,0.88,NaN,NaN
21-Oct-2013,1.13,NaN,NaN
22-Oct-2013,1.53,NaN,NaN
23-Oct-2013,1.69,NaN,NaN
24-Oct-2013,1.52,NaN,NaN
25-Oct-2013,0.98,NaN,NaN
26-Oct-2013,1.19,-52.69,17.04
27-Oct-2013,1.06,NaN,NaN
28-Oct-2013,1.86,NaN,NaN
29-Oct-2013,1.99,NaN,NaN
30-Oct-2013,1.32,-59.16,10.62
31-Oct-2013,1.05,NaN,NaN
01-Nov-2013,1.26,NaN,NaN
02-Nov-2013,1.18,-53.7,16.11
03-Nov-2013,1.96,NaN,NaN
04-Nov-2013,2.58,NaN,NaN
05-Nov-2013,2.72,NaN,NaN
06-Nov-2013,1.67,NaN,NaN
07-Nov-2013,1.63,NaN,NaN
08-Nov-2013,1.59,NaN,NaN
09-Nov-2013,1.48,NaN,NaN
10-Nov-2013,1.11,-44.91,24.99
11-Nov-2013,1.08,NaN,NaN
